id,NC_mice,NC_rats,MC_mice,MC_rats
631,14.713258,4.737178,13.864751,4.148856
632,14.713009,4.73697,13.864025,4.148626
633,14.712065,4.736231,13.860287,4.148323
634,14.711866,4.736071,13.859752,4.148203
635,14.711569,4.736025,13.859312,4.147973
636,14.71073,4.735906,13.858822,4.147884
637,14.707898,4.735483,13.858678,4.147694
638,14.707328,4.735286,13.85752,4.147483
639,14.706283,4.73518,13.856836,4.147481
640,14.704031,4.734809,13.855977,4.147445
641,14.703916,4.734708,13.855596,4.147438
642,14.702076,4.73445,13.853726,4.146957
643,14.701786,4.734265,13.851185,4.146465
644,14.70154,4.734147,13.850135,4.145737
645,14.699432,4.734134,13.8496,4.145594
646,14.698588,4.734109,13.848628,4.145488
647,14.697095,4.733663,13.844591,4.145343
648,14.695596,4.733562,13.844149,4.145284
649,14.693296,4.732971,13.843816,4.145038
650,14.692911,4.732273,13.842316,4.144904
651,14.691464,4.731865,13.841063,4.1449
652,14.690757,4.73177,13.840052,4.144834
653,14.690205,4.731664,13.839483,4.144825
654,14.690103,4.731014,13.838124,4.144742
655,14.690043,4.730763,13.83595,4.144564
656,14.688959,4.729524,13.834706,4.144366
657,14.685937,4.729165,13.833721,4.144161
658,14.68555,4.729087,13.833694,4.144089
659,14.683251,4.727816,13.83338,4.143481
660,14.679874,4.727799,13.831241,4.143459
661,14.679744,4.727429,13.830824,4.143311
662,14.678399,4.726746,13.827702,4.143268
663,14.677625,4.726153,13.827588,4.142943
664,14.676145,4.72515,13.825872,4.142677
665,14.674599,4.725128,13.822423,4.142541
666,14.670119,4.72479,13.822336,4.142541
667,14.668491,4.724643,13.82093,4.142383
668,14.668059,4.72419,13.820551,4.141853
669,14.668002,4.724014,13.818939,4.141745
670,14.667944,4.723731,13.817274,4.141607
671,14.666557,4.72312,13.816349,4.141324
672,14.665641,4.722541,13.815961,4.141271
673,14.665243,4.7223,13.814383,4.1408
674,14.664867,4.722232,13.813848,4.140788
675,14.663843,4.722169,13.813598,4.140549
676,14.662238,4.721701,13.812544,4.140522
677,14.659478,4.721625,13.811434,4.140232
678,14.65824,4.721603,13.810755,4.139879
679,14.657312,4.721471,13.810251,4.139628
680,14.656985,4.720699,13.809404,4.139569
681,14.654402,4.720631,13.80699,4.139285
682,14.652612,4.72049,13.806331,4.139259
683,14.652143,4.720098,13.804864,4.138735
684,14.651695,4.719368,13.804014,4.138342
685,14.650131,4.718479,13.802846,4.138183
686,14.647852,4.718456,13.802823,4.138163
687,14.644288,4.718407,13.802642,4.13799
688,14.64371,4.71823,13.801238,4.137901
689,14.642747,4.717967,13.800868,4.137469
690,14.640598,4.717784,13.800183,4.137143
691,14.639165,4.717735,13.797761,4.136946
692,14.638897,4.716724,13.795761,4.13642
693,14.637616,4.716568,13.795719,4.136337
694,14.637388,4.716464,13.795343,4.136095
695,14.63686,4.716286,13.794142,4.136068
696,14.636652,4.71583,13.794106,4.135966
697,14.635963,4.715776,13.792943,4.135895
698,14.635814,4.715765,13.791439,4.135686
699,14.630041,4.715675,13.788712,4.135641
700,14.626953,4.715314,13.787826,4.134978
701,14.625601,4.71526,13.787587,4.134788
702,14.625547,4.715077,13.787364,4.134614
703,14.624968,4.714983,13.785669,4.134576
704,14.623959,4.714858,13.784557,4.134352
705,14.623847,4.714813,13.783461,4.134338
706,14.623136,4.714629,13.782836,4.134314
707,14.622242,4.713892,13.782553,4.13411
708,14.62132,4.713256,13.781771,4.134028
709,14.620865,4.713224,13.781319,4.133701
710,14.619159,4.712688,13.780049,4.133326
711,14.618919,4.712579,13.779977,4.133262
712,14.617699,4.712563,13.779764,4.133031
713,14.616472,4.712325,13.777586,4.13299
714,14.61533,4.71207,13.776951,4.132951
715,14.615038,4.712047,13.775885,4.132771
716,14.613122,4.711954,13.774936,4.132639
717,14.612996,4.711922,13.774665,4.132135
718,14.611673,4.711838,13.772865,4.132044
719,14.609805,4.71173,13.772526,4.131701
720,14.608748,4.71161,13.772371,4.131251
721,14.607756,4.711217,13.771859,4.131208
722,14.607284,4.710669,13.771773,4.131197
723,14.605795,4.710313,13.769729,4.130492
724,14.605541,4.709956,13.769041,4.130347
725,14.604647,4.709892,13.76904,4.129782
726,14.604288,4.709705,13.768147,4.129662
727,14.603215,4.709171,13.767465,4.129626
728,14.601496,4.707162,13.76554,4.129258
729,14.60005,4.707154,13.765377,4.129144
730,14.598828,4.707102,13.76527,4.128945
731,14.596823,4.706964,13.763562,4.128934
732,14.596452,4.706587,13.762017,4.128792
733,14.595843,4.706322,13.761238,4.128706
734,14.59424,4.705942,13.761152,4.128683
735,14.592489,4.705709,13.761118,4.128407
736,14.592336,4.705703,13.760864,4.128406
737,14.591663,4.705702,13.759233,4.128289
738,14.589174,4.705326,13.758307,4.128261
739,14.587973,4.704988,13.757111,4.127513
740,14.586974,4.704889,13.757003,4.127216
741,14.584516,4.704128,13.756862,4.127168
742,14.584156,4.704014,13.756536,4.127152
743,14.584062,4.703902,13.756037,4.126957
744,14.581412,4.703901,13.75498,4.126839
745,14.581281,4.703841,13.753697,4.126156
746,14.58065,4.703821,13.753355,4.126116
747,14.580287,4.703815,13.752436,4.125886
748,14.579357,4.70376,13.750021,4.125582
749,14.577904,4.703729,13.748371,4.125548
750,14.577115,4.703279,13.746579,4.125504
751,14.575437,4.703165,13.741735,4.12538
752,14.572908,4.702952,13.740176,4.125333
753,14.569539,4.702827,13.739173,4.125107
754,14.568888,4.702694,13.738939,4.12478
755,14.567902,4.702455,13.738858,4.124649
756,14.567788,4.702453,13.738786,4.124514
757,14.567549,4.702135,13.73878,4.124503
758,14.566586,4.701309,13.737651,4.12445
759,14.564957,4.701039,13.734837,4.124335
760,14.564798,4.70096,13.734566,4.123271
761,14.563862,4.700859,13.733656,4.123026
762,14.563583,4.700673,13.733452,4.123026
763,14.562628,4.700611,13.732596,4.123014
764,14.560866,4.700472,13.732093,4.122913
765,14.559736,4.700115,13.73144,4.122464
766,14.558208,4.699895,13.730316,4.12229
767,14.557663,4.699787,13.728889,4.121769
768,14.557002,4.699199,13.726949,4.121744
769,14.556196,4.699099,13.725785,4.121374
770,14.556167,4.698974,13.725391,4.121172
771,14.556022,4.698474,13.724747,4.121084
772,14.555524,4.69846,13.723027,4.120917
773,14.553558,4.698056,13.722399,4.120901
774,14.552878,4.69794,13.721767,4.120702
775,14.5519,4.697258,13.719754,4.120329
776,14.55003,4.697243,13.716518,4.120289
777,14.547345,4.69645,13.714374,4.120257
778,14.547276,4.696112,13.712597,4.120092
779,14.546847,4.695629,13.712206,4.119782
780,14.539917,4.695134,13.712088,4.119781
781,14.538648,4.69507,13.711571,4.119772
782,14.538232,4.694436,13.710809,4.119649
783,14.536747,4.694354,13.70954,4.119353
784,14.53388,4.693867,13.707914,4.119308
785,14.533609,4.693827,13.707286,4.119246
786,14.532291,4.693484,13.70727,4.119163
787,14.532267,4.693253,13.706467,4.118828
788,14.530961,4.693199,13.705988,4.118375
789,14.528029,4.692711,13.705822,4.117942
790,14.527331,4.692598,13.703145,4.117659
791,14.526587,4.692429,13.703085,4.117614
792,14.526349,4.692342,13.702265,4.117412
793,14.525539,4.691499,13.700232,4.117303
794,14.525398,4.691424,13.699455,4.117109
795,14.524422,4.691389,13.697867,4.116757
796,14.523803,4.69135,13.696898,4.116473
797,14.522634,4.69117,13.696384,4.116286
798,14.522267,4.690844,13.696287,4.11609
799,14.520249,4.690184,13.695835,4.116055
800,14.519852,4.689735,13.693816,4.115725
801,14.518087,4.689717,13.690453,4.115722
802,14.517561,4.689618,13.689915,4.115569
803,14.516445,4.689361,13.689118,4.115468
804,14.516401,4.689326,13.688268,4.115416
805,14.515291,4.689302,13.68751,4.115175
806,14.513623,4.688545,13.687309,4.114919
807,14.513536,4.688293,13.68675,4.114516
808,14.512378,4.688246,13.684274,4.114453
809,14.512202,4.687707,13.684233,4.114306
810,14.509531,4.687597,13.683273,4.114183
811,14.509516,4.687191,13.682734,4.113867
812,14.508348,4.686667,13.682595,4.113518
813,14.507508,4.686048,13.681592,4.112824
814,14.504855,4.685814,13.681507,4.112773
815,14.503974,4.685381,13.681501,4.112498
816,14.503146,4.685055,13.681113,4.112396
817,14.501493,4.684729,13.680549,4.112266
818,14.501246,4.684353,13.68046,4.112138
819,14.500745,4.684351,13.679966,4.111997
820,14.500733,4.684223,13.679859,4.111842
821,14.500277,4.683628,13.679596,4.111783
822,14.498925,4.683554,13.677046,4.111603
823,14.498162,4.682717,13.676563,4.110903
824,14.498077,4.682675,13.675612,4.11065
825,14.495999,4.682391,13.673785,4.110529
826,14.495396,4.682317,13.673574,4.110522
827,14.494662,4.682067,13.672198,4.110517
828,14.494101,4.682042,13.671738,4.110439
829,14.4937,4.681934,13.67169,4.110117
830,14.493178,4.681768,13.671065,4.110111
831,14.490978,4.681614,13.669746,4.110098
832,14.490686,4.681554,13.668445,4.110079
833,14.49021,4.680948,13.667954,4.109958
834,14.489664,4.680767,13.667587,4.109782
835,14.488779,4.680736,13.666536,4.109632
836,14.488642,4.680471,13.666386,4.10963
837,14.488234,4.680053,13.663875,4.109622
838,14.487962,4.679999,13.663543,4.10907
839,14.486587,4.679971,13.663151,4.108872
840,14.48653,4.679755,13.662491,4.108641
841,14.486433,4.679746,13.661681,4.108561
842,14.484736,4.679696,13.659584,4.108217
843,14.484418,4.679627,13.659139,4.108011
844,14.483608,4.678034,13.658921,4.107945
845,14.482258,4.677946,13.658096,4.107836
846,14.480225,4.677535,13.658024,4.107253
847,14.479876,4.676862,13.657135,4.107122
848,14.477716,4.676738,13.653254,4.107076
849,14.477305,4.676696,13.652388,4.10631
850,14.475799,4.67662,13.651156,4.105698
851,14.474267,4.676616,13.650732,4.105555
852,14.473977,4.676588,13.650143,4.104652
853,14.472891,4.676368,13.648444,4.104594
854,14.472526,4.676012,13.647252,4.104479
855,14.472159,4.675982,13.646043,4.104337
856,14.470584,4.675841,13.645769,4.104305
857,14.469492,4.675828,13.645739,4.10416
858,14.464918,4.675796,13.643881,4.104051
859,14.464248,4.675747,13.642428,4.104045
860,14.464079,4.675664,13.642317,4.103714
861,14.463815,4.675391,13.640955,4.103382
862,14.463138,4.675356,13.640456,4.103373
863,14.462737,4.675176,13.639588,4.103347
864,14.461338,4.675173,13.639051,4.103147
865,14.460985,4.674971,13.638417,4.103016
866,14.459387,4.674394,13.637188,4.102708
867,14.459229,4.674264,13.634833,4.102708
868,14.458174,4.674043,13.634029,4.102668
869,14.456614,4.674025,13.633638,4.102423
870,14.456336,4.67377,13.633583,4.101777
871,14.455966,4.673352,13.632652,4.101743
872,14.453302,4.673167,13.631896,4.101671
873,14.451482,4.672854,13.631716,4.101627
874,14.450578,4.672686,13.630948,4.10137
875,14.450007,4.672463,13.630383,4.101279
876,14.449901,4.67245,13.630208,4.101256
877,14.448998,4.672432,13.62983,4.10108
878,14.448261,4.672425,13.628575,4.101075
879,14.448043,4.672188,13.62848,4.101049
880,14.447081,4.672095,13.628016,4.100901
881,14.44689,4.671774,13.627301,4.100682
882,14.445959,4.671772,13.626371,4.100612
883,14.445462,4.671244,13.625554,4.100305
884,14.445278,4.671241,13.625318,4.099671
885,14.445029,4.671202,13.623196,4.099622
886,14.444766,4.670845,13.622937,4.099615
887,14.444697,4.670664,13.622612,4.09931
888,14.444167,4.670526,13.622571,4.099264
889,14.444101,4.670191,13.621976,4.099097
890,14.443703,4.670102,13.621082,4.099
891,14.442874,4.66986,13.621065,4.09887
892,14.441077,4.669813,13.620568,4.098841
893,14.441068,4.669788,13.619934,4.098271
894,14.439431,4.669679,13.619637,4.098156
895,14.439213,4.669668,13.618774,4.098134
896,14.438849,4.669195,13.617898,4.097951
897,14.438152,4.669152,13.616908,4.097882
898,14.437331,4.668934,13.613572,4.097298
899,14.435239,4.6689,13.61236,4.097055
900,14.43516,4.668894,13.611808,4.097034
901,14.431667,4.668668,13.611563,4.096837
902,14.431631,4.66851,13.61138,4.09666
903,14.430616,4.668461,13.609304,4.096654
904,14.430281,4.668333,13.608834,4.096419
905,14.429657,4.668108,13.608464,4.096108
906,14.428043,4.668106,13.608015,4.096029
907,14.427434,4.668033,13.607311,4.095996
908,14.427431,4.667945,13.607284,4.095775
909,14.426337,4.667906,13.606872,4.095575
910,14.426146,4.667821,13.606016,4.095246
911,14.425873,4.667733,13.605794,4.094679
912,14.425521,4.667599,13.605705,4.09383
913,14.424097,4.667473,13.604269,4.093298
914,14.422023,4.667257,13.604069,4.093135
915,14.421924,4.667152,13.603803,4.092939
916,14.42075,4.666817,13.603612,4.092859
917,14.419675,4.665741,13.601837,4.092533
918,14.418501,4.665445,13.60146,4.092109
919,14.418265,4.66544,13.600331,4.092097
920,14.418095,4.665362,13.599596,4.09183
921,14.417334,4.665105,13.599153,4.091716
922,14.416366,4.664921,13.598878,4.091517
923,14.414522,4.66483,13.598476,4.091482
924,14.413556,4.664584,13.596929,4.091466
925,14.412902,4.66452,13.596736,4.091362
926,14.411829,4.664499,13.596421,4.091308
927,14.411734,4.66446,13.595736,4.091274
928,14.411223,4.664302,13.595404,4.091012
929,14.410406,4.66402,13.594866,4.09098
930,14.410021,4.663917,13.594853,4.090967
931,14.409759,4.663894,13.594619,4.090895
932,14.40823,4.66318,13.593231,4.090891
933,14.408161,4.662997,13.59299,4.090719
934,14.407092,4.662932,13.592946,4.090681
935,14.405887,4.662523,13.590198,4.090486
936,14.405413,4.66237,13.589369,4.090469
937,14.404928,4.662349,13.589247,4.090344
938,14.404723,4.662282,13.588701,4.090044
939,14.404635,4.6622,13.587896,4.089992
940,14.40448,4.661924,13.58742,4.089959
941,14.402787,4.66175,13.586726,4.089908
942,14.401929,4.66162,13.586592,4.089901
943,14.40103,4.661211,13.586363,4.089088
944,14.399146,4.661138,13.586201,4.088991
945,14.398595,4.661001,13.586127,4.088925
946,14.398388,4.660887,13.58598,4.088722
947,14.39801,4.660097,13.58493,4.088602
948,14.397475,4.660095,13.58447,4.088466
949,14.396594,4.660032,13.584149,4.088016
950,14.395561,4.659681,13.581933,4.087873
951,14.395241,4.659432,13.581818,4.087347
952,14.394588,4.659266,13.580507,4.087333
953,14.392557,4.659105,13.579975,4.087222
954,14.392441,4.659067,13.579968,4.087047
955,14.391622,4.658986,13.578962,4.086544
956,14.391291,4.658821,13.577663,4.086532
957,14.390952,4.658818,13.577278,4.086302
958,14.390533,4.658538,13.575506,4.086185
959,14.390435,4.658426,13.574416,4.085924
960,14.39003,4.658274,13.572867,4.085482
961,14.389029,4.658256,13.572618,4.085349
962,14.389022,4.658222,13.571612,4.085335
963,14.388637,4.658117,13.571406,4.085094
964,14.385733,4.65794,13.570113,4.084981
965,14.38502,4.657784,13.569581,4.08459
966,14.384689,4.657753,13.569129,4.084519
967,14.384398,4.657315,13.568681,4.084473
968,14.384034,4.656739,13.568103,4.084457
969,14.383384,4.656213,13.567642,4.084385
970,14.382054,4.656085,13.567607,4.084376
971,14.382041,4.656053,13.567232,4.084267
972,14.381385,4.655979,13.566582,4.083876
973,14.379799,4.655851,13.566064,4.083856
974,14.379716,4.655774,13.563423,4.083734
975,14.379248,4.655611,13.563113,4.083723
976,14.378553,4.655319,13.56283,4.083685
977,14.377709,4.655137,13.560626,4.083411
978,14.37684,4.654994,13.560318,4.083285
979,14.376179,4.654663,13.559857,4.083284
980,14.375963,4.654612,13.558841,4.083216
981,14.374431,4.654596,13.558205,4.083191
982,14.372945,4.654274,13.55783,4.083177
983,14.372081,4.654234,13.557621,4.08314
984,14.371776,4.6541,13.557595,4.082657
985,14.369383,4.653929,13.557593,4.082522
986,14.369255,4.653623,13.555814,4.08241
987,14.368489,4.653251,13.555789,4.0821
988,14.368065,4.65313,13.555478,4.082079
989,14.368017,4.653087,13.554048,4.081999
990,14.366083,4.653047,13.551401,4.081473
991,14.365963,4.652919,13.550935,4.081223
992,14.365181,4.652741,13.550495,4.080942
993,14.364233,4.65272,13.550426,4.080922
994,14.362939,4.65268,13.549714,4.080796
995,14.361699,4.652143,13.549603,4.08068
996,14.361009,4.6521,13.549591,4.080678
997,14.359649,4.651903,13.54941,4.080647
998,14.359111,4.651723,13.549224,4.080465
999,14.358986,4.651606,13.549146,4.079722
1000,14.358691,4.651553,13.548416,4.079381
1001,14.357676,4.651364,13.547426,4.079341
1002,14.357148,4.651293,13.547421,4.079285
1003,14.356992,4.651208,13.547115,4.079092
1004,14.356605,4.65101,13.545897,4.078887
1005,14.356228,4.650977,13.545832,4.078712
1006,14.354641,4.650937,13.545489,4.078462
1007,14.353772,4.650865,13.545466,4.078239
1008,14.35249,4.650741,13.54367,4.078028
1009,14.352304,4.650149,13.542425,4.07801
1010,14.350967,4.650136,13.542026,4.077889
1011,14.350954,4.650134,13.541422,4.077317
1012,14.348031,4.64992,13.541259,4.077056
1013,14.347567,4.649654,13.539974,4.076956
1014,14.346998,4.649621,13.538622,4.076708
1015,14.346921,4.649581,13.53774,4.076602
1016,14.346657,4.649551,13.53733,4.076518
1017,14.346134,4.649542,13.536819,4.076488
1018,14.345525,4.648995,13.533384,4.076129
1019,14.344116,4.64881,13.533037,4.075957
1020,14.34218,4.648444,13.531222,4.075925
1021,14.342032,4.64843,13.530762,4.075816
1022,14.339524,4.648333,13.529217,4.0755
1023,14.337257,4.647988,13.527887,4.075454
1024,14.337196,4.647958,13.527781,4.07545
1025,14.334089,4.647895,13.527453,4.075271
1026,14.332881,4.647628,13.527302,4.074569
1027,14.332219,4.647049,13.527167,4.074492
1028,14.331294,4.646932,13.526907,4.074371
1029,14.328858,4.646748,13.526815,4.074327
1030,14.323123,4.646426,13.526753,4.074258
1031,14.323039,4.645899,13.526577,4.073982
1032,14.321639,4.645828,13.52556,4.073698
1033,14.32045,4.645599,13.525417,4.073673
1034,14.32016,4.645392,13.525196,4.073593
1035,14.31797,4.645357,13.5247,4.073558
1036,14.317657,4.645236,13.524124,4.073511
1037,14.317612,4.644986,13.523864,4.073434
1038,14.317422,4.644013,13.523785,4.07342
1039,14.316966,4.643021,13.523237,4.073281
1040,14.310567,4.642598,13.521428,4.072849
1041,14.310215,4.642356,13.521196,4.072741
1042,14.308374,4.642324,13.519349,4.072678
1043,14.307952,4.642306,13.519282,4.072622
1044,14.307395,4.642254,13.51907,4.072495
1045,14.307086,4.642122,13.519065,4.072478
1046,14.306968,4.641438,13.517154,4.0721
1047,14.30318,4.641392,13.516439,4.071757
1048,14.303116,4.640909,13.51621,4.07175
1049,14.301617,4.6407,13.515793,4.071741
1050,14.301353,4.640233,13.514147,4.071729
1051,14.29957,4.640229,13.513399,4.071581
1052,14.298723,4.639998,13.512062,4.071291
1053,14.298373,4.639982,13.512017,4.071252
1054,14.297887,4.639941,13.511741,4.071008
1055,14.296198,4.639895,13.510686,4.070791
1056,14.296034,4.639887,13.50872,4.07037
1057,14.295336,4.639736,13.508603,4.070365
1058,14.295172,4.63959,13.508352,4.070053
1059,14.29461,4.639333,13.507972,4.069495
1060,14.294527,4.639329,13.507967,4.069423
1061,14.294435,4.639031,13.507766,4.069394
1062,14.294012,4.63893,13.507731,4.069343
1063,14.293328,4.638844,13.507573,4.06933
1064,14.292858,4.638723,13.507262,4.069254
1065,14.291423,4.638419,13.506562,4.069086
1066,14.29123,4.638403,13.505029,4.068882
1067,14.29095,4.638228,13.504608,4.068732
1068,14.288349,4.637569,13.504198,4.068689
1069,14.288232,4.637455,13.504061,4.06865
1070,14.28739,4.637291,13.503888,4.068629
1071,14.287115,4.63712,13.503618,4.068592
1072,14.28653,4.637054,13.503309,4.068589
1073,14.285058,4.636972,13.501889,4.068558
1074,14.284482,4.636841,13.501874,4.068205
1075,14.283553,4.636814,13.501742,4.067656
1076,14.282176,4.636623,13.500359,4.067592
1077,14.281379,4.636357,13.50007,4.067459
1078,14.279194,4.635959,13.499733,4.067448
1079,14.278444,4.635927,13.498533,4.067323
1080,14.277982,4.635718,13.498128,4.067308
1081,14.276657,4.635628,13.497798,4.067249
1082,14.276285,4.635437,13.497503,4.06722
1083,14.275697,4.635383,13.496246,4.067162
