id,michael,chengfang
1158,14.218024,209.8768
1159,14.217707,185.8286
1160,14.217476,183.519
1161,14.216794,204.3246
1162,14.216195,180.9651
1163,14.21378,205.8375
1164,14.213338,149.472
1165,14.211321,197.1361
1166,14.210146,187.0754
1167,14.209912,178.454
1168,14.209306,229.5683
1169,14.207181,229.0714
1170,14.206387,181.079
1171,14.206266,207.9079
1172,14.206245,214.0559
1173,14.205079,201.5963
1174,14.204989,198.9961
1175,14.204776,215.0405
1176,14.204058,176.5134
1177,14.204003,160.8958
1178,14.203963,171.2582
1179,14.202809,210.0511
1180,14.202441,250.2429
1181,14.201981,180.3141
1182,14.201737,193.0441
1183,14.201374,220.7964
1184,14.201143,229.961
1185,14.200036,169.4835
1186,14.199695,178.8037
1187,14.199204,210.2606
1188,14.198742,197.6181
1189,14.198535,205.365
1190,14.198317,153.7095
1191,14.196745,221.6078
1192,14.195662,199.3605
1193,14.194304,215.951
1194,14.193262,216.2678
1195,14.192955,187.8352
1196,14.192675,161.2111
1197,14.191156,188.8834
1198,14.190997,159.1333
1199,14.19073,172.9347
1200,14.189948,177.2332
1201,14.189759,196.3135
1202,14.189496,206.1304
1203,14.188995,145.1776
1204,14.188523,185.3602
1205,14.187857,216.0638
1206,14.186822,209.4522
1207,14.185545,212.8344
1208,14.18537,169.5664
1209,14.185365,204.4425
1210,14.184386,190.0304
1211,14.183979,208.1473
1212,14.183692,180.2355
1213,14.182189,183.5698
1214,14.181194,211.9533
1215,14.18119,204.4349
1216,14.181136,196.0455
1217,14.17968,220.6035
1218,14.17865,202.6243
1219,14.177287,245.0594
1220,14.176684,185.1027
1221,14.175005,186.9257
1222,14.174945,162.3915
1223,14.174739,183.3538
1224,14.174213,192.5769
1225,14.173791,263.6271
1226,14.172323,240.4922
1227,14.171742,196.9789
1228,14.171353,287.8871
1229,14.171188,186.4383
1230,14.169809,190.3173
1231,14.169414,216.1132
1232,14.168349,210.9211
1233,14.167969,186.6156
1234,14.165818,203.1603
1235,14.165726,191.4631
1236,14.164178,190.6719
1237,14.163934,197.1913
1238,14.163757,188.6429
1239,14.163572,216.2367
1240,14.163448,201.6575
1241,14.160785,155.7613
1242,14.16069,193.2974
1243,14.159565,333.5849
1244,14.157533,248.9323
1245,14.156544,282.3658
1246,14.155769,171.9172
1247,14.155636,162.4767
1248,14.155022,227.7975
1249,14.154541,176.5931
1250,14.15394,203.7786
1251,14.152497,178.8303
1252,14.151676,157.242
1253,14.151472,173.3893
1254,14.151202,193.9261
1255,14.149746,182.3877
1256,14.149277,181.8497
1257,14.148331,248.7286
1258,14.147353,205.612
1259,14.145995,171.3363
1260,14.144531,206.2324
1261,14.144159,204.6355
1262,14.143572,184.7775
1263,14.143085,208.2756
1264,14.141594,193.5801
1265,14.141143,191.0707
1266,14.140603,224.0417
1267,14.140506,156.8894
1268,14.139953,205.1511
1269,14.139178,193.4972
1270,14.138661,202.4307
1271,14.13853,215.59
1272,14.138435,201.2783
1273,14.138139,208.2541
1274,14.138008,281.8468
1275,14.137773,197.4299
1276,14.137447,178.9771
1277,14.136872,169.5575
1278,14.136271,210.5604
1279,14.135727,195.906
1280,14.135531,229.952
1281,14.135297,171.369
1282,14.134683,193.4048
1283,14.134497,183.7734
1284,14.134084,186.5376
1285,14.133551,150.6639
1286,14.133165,202.6018
1287,14.133159,198.425
1288,14.131808,175.0447
1289,14.12966,200.8759
1290,14.129627,285.6709
1291,14.128639,200.6934
1292,14.128403,206.2001
1293,14.127993,263.0201
1294,14.126425,230.2592
1295,14.126349,162.5543
1296,14.125109,179.414
1297,14.123329,206.2141
1298,14.12227,203.0542
1299,14.122239,177.4709
1300,14.120402,193.3683
1301,14.118594,244.4904
1302,14.11816,157.6187
1303,14.118125,177.0705
1304,14.117948,198.0825
1305,14.117814,227.3531
1306,14.117286,145.7802
1307,14.116806,171.0437
1308,14.114834,224.5329
1309,14.11451,162.4441
1310,14.114503,199.6281
1311,14.114071,176.1414
1312,14.113694,244.101
1313,14.113165,167.3359
1314,14.112697,195.1546
1315,14.112074,183.5847
1316,14.111366,225.738
1317,14.110179,191.0132
1318,14.109939,246.939
1319,14.109427,150.1251
1320,14.108962,154.9951
1321,14.108916,161.9956
1322,14.108258,215.6326
1323,14.107855,243.4005
1324,14.107328,254.7937
1325,14.107177,219.4812
1326,14.107139,173.9451
1327,14.105817,210.6681
1328,14.105444,176.4559
1329,14.104521,193.8089
1330,14.104226,183.6087
1331,14.103228,143.9353
1332,14.101304,208.5069
1333,14.101263,213.4258
1334,14.100743,198.6412
1335,14.100073,241.1448
1336,14.100034,167.3148
1337,14.099385,192.0088
1338,14.099383,227.839
1339,14.099064,158.1139
1340,14.098933,192.5707
1341,14.098122,182.3142
1342,14.096678,255.0519
1343,14.096348,178.1596
1344,14.095097,205.1338
1345,14.093505,192.7898
1346,14.093417,200.9985
1347,14.093285,242.4205
1348,14.092894,181.8329
1349,14.092881,166.5921
1350,14.091801,185.9067
1351,14.091742,195.67
1352,14.091665,160.5051
1353,14.090929,182.4047
1354,14.090686,151.3387
1355,14.090468,192.6934
1356,14.090382,190.819
1357,14.089301,232.5275
1358,14.085449,182.0426
1359,14.084958,177.2673
1360,14.084711,216.1047
1361,14.084665,192.6969
1362,14.08422,257.381
1363,14.083444,163.2707
1364,14.08293,177.672
1365,14.082839,174.3836
1366,14.081992,177.9443
1367,14.081616,208.5887
1368,14.080892,201.6764
1369,14.080304,189.5568
1370,14.080303,171.551
1371,14.079959,197.0642
1372,14.079935,177.7201
1373,14.078762,176.203
1374,14.078153,212.3997
1375,14.078039,232.6296
1376,14.077382,150.7752
1377,14.075805,178.309
1378,14.075553,180.0171
1379,14.075268,230.4674
1380,14.074596,201.847
1381,14.073878,185.3277
1382,14.07315,196.4144
1383,14.072609,176.2049
1384,14.072505,197.3081
1385,14.072236,158.9598
1386,14.072011,210.3067
1387,14.071111,165.9436
1388,14.07109,207.6351
1389,14.070258,178.6042
1390,14.069543,179.8628
1391,14.068921,227.0622
1392,14.068881,186.4057
1393,14.068592,225.4027
1394,14.06833,207.2924
1395,14.068161,205.7345
1396,14.068098,167.8396
1397,14.066217,190.7521
1398,14.066114,215.529
1399,14.06565,175.0117
1400,14.062292,157.7237
1401,14.062067,209.3762
1402,14.061409,181.9167
1403,14.061326,197.1866
1404,14.060517,183.1721
1405,14.060349,216.6591
1406,14.058506,146.0813
1407,14.058314,198.0162
1408,14.058019,136.6141
1409,14.057942,349.1798
1410,14.057393,196.1179
1411,14.057081,190.1181
1412,14.05631,188.8796
1413,14.056194,214.7575
1414,14.056018,248.2972
1415,14.055994,156.8874
1416,14.055674,178.922
1417,14.054908,184.6141
1418,14.054545,180.4898
1419,14.052435,196.7533
1420,14.051872,209.3843
1421,14.051561,209.2585
1422,14.050157,188.4699
1423,14.047911,181.644
1424,14.04694,212.643
1425,14.045962,223.7778
1426,14.045649,165.0971
1427,14.045068,227.2855
1428,14.045061,178.0835
1429,14.04484,189.0554
1430,14.044782,204.939
1431,14.044471,210.8964
1432,14.043832,192.6635
1433,14.043584,208.4417
1434,14.043481,188.338
1435,14.04279,164.6185
1436,14.041821,214.691
1437,14.041362,177.2637
1438,14.041264,157.9384
1439,14.040899,160.0915
1440,14.040793,173.0081
1441,14.040432,233.6544
1442,14.039596,166.5594
1443,14.039302,208.9818
1444,14.038874,190.0333
1445,14.038574,250.4332
1446,14.038345,247.0705
1447,14.038111,219.4969
1448,14.037753,167.9806
1449,14.036975,175.7955
1450,14.036045,176.9208
1451,14.035288,258.7048
1452,14.034158,164.1257
1453,14.033515,192.1106
1454,14.032729,200.6279
1455,14.030966,195.0361
1456,14.030614,218.4474
1457,14.029893,166.1326
1458,14.028397,239.0104
1459,14.028053,284.5386
1460,14.027775,213.7095
1461,14.027753,189.6959
1462,14.026258,173.717
1463,14.025978,246.1002
1464,14.025568,252.4824
1465,14.02554,219.1243
1466,14.025163,227.8731
1467,14.023738,207.3907
1468,14.023439,164.9221
1469,14.02325,209.9673
1470,14.022486,170.3309
1471,14.021843,182.0359
1472,14.021373,181.9458
1473,14.02136,183.9999
1474,14.021027,198.2794
1475,14.017834,187.7147
1476,14.016757,190.5597
1477,14.016409,226.8602
1478,14.016271,152.3207
1479,14.016095,149.086
1480,14.015673,190.5525
1481,14.015493,178.5046
1482,14.014519,185.6799
1483,14.013894,181.9234
1484,14.013665,209.4616
1485,14.012628,252.8431
1486,14.012492,153.1671
1487,14.012144,212.6497
1488,14.012019,214.1979
1489,14.011329,173.0892
1490,14.01089,177.9732
1491,14.008511,159.5643
1492,14.005668,201.7826
1493,14.005102,179.6594
1494,14.004858,199.5139
1495,14.004124,251.03
1496,14.004077,236.7783
1497,14.002218,250.2612
1498,14.001844,167.9195
1499,14.000113,204.7532
1500,13.998405,191.9962
1501,13.998302,193.1524
1502,13.998129,179.0344
1503,13.997304,172.403
1504,13.996206,270.3884
1505,13.995726,215.9449
1506,13.994782,183.1624
1507,13.993014,194.4632
1508,13.992965,168.7353
1509,13.99225,205.6957
1510,13.99157,193.4473
1511,13.990609,214.3381
1512,13.988559,189.9596
1513,13.986766,161.4981
1514,13.985628,169.9053
1515,13.985623,285.0887
1516,13.98548,196.5019
1517,13.983868,192.3399
1518,13.981951,180.1178
1519,13.979874,211.5406
1520,13.978663,186.4169
1521,13.978114,220.4899
1522,13.977302,239.17
1523,13.976205,197.7237
1524,13.975686,178.7276
1525,13.973585,187.8132
1526,13.973153,198.978
1527,13.972949,204.3972
1528,13.972578,165.7636
1529,13.972549,201.6064
1530,13.972477,222.3758
1531,13.972123,234.3303
1532,13.971802,200.0525
1533,13.971696,197.179
1534,13.971157,210.5781
1535,13.970847,176.9642
1536,13.970844,200.4359
1537,13.970803,188.2971
1538,13.970301,184.3973
1539,13.96999,221.6323
1540,13.967689,165.0811
1541,13.967131,187.1514
1542,13.967065,326.6836
1543,13.966936,188.9929
1544,13.966175,236.1883
1545,13.965618,186.4596
1546,13.96474,182.7474
1547,13.964634,218.8965
1548,13.964615,195.2184
1549,13.963834,207.873
1550,13.96344,183.881
1551,13.963151,210.1468
1552,13.962405,182.4425
1553,13.96156,162.4832
1554,13.961052,196.8307
1555,13.960699,179.7626
1556,13.96036,208.3402
1557,13.960031,205.7524
1558,13.959648,184.7679
1559,13.95925,185.4535
1560,13.958872,183.2501
1561,13.958692,209.1406
1562,13.958194,229.1507
1563,13.957583,171.5759
1564,13.957226,180.8252
1565,13.957043,201.5066
1566,13.956467,227.8327
1567,13.956001,197.2469
1568,13.954548,244.4145
1569,13.954342,180.4865
1570,13.953975,209.0534
1571,13.95371,231.2473
1572,13.953195,180.6102
1573,13.952507,204.3921
1574,13.951957,167.2099
1575,13.950897,191.1002
1576,13.950828,199.753
1577,13.94944,195.3776
1578,13.949288,254.9458
1579,13.949269,160.4204
1580,13.949072,198.3832
1581,13.947268,192.8954
1582,13.947239,249.8362
1583,13.946395,230.1438
1584,13.946354,189.4795
1585,13.945956,235.4505
1586,13.945201,227.7126
1587,13.944498,171.5507
1588,13.944491,285.4296
1589,13.944223,187.7002
1590,13.943717,199.0858
1591,13.943293,214.0755
1592,13.941365,212.4052
1593,13.940382,199.2989
1594,13.940261,202.1547
1595,13.940165,244.3304
1596,13.939775,191.2325
1597,13.939753,186.9723
1598,13.938917,299.2306
1599,13.938026,244.8673
1600,13.937992,213.4526
1601,13.937959,231.5644
1602,13.937126,203.4151
1603,13.936913,169.0732
1604,13.936899,153.7584
1605,13.936533,255.8119
1606,13.936262,212.7283
1607,13.935356,209.2398
1608,13.935155,232.0857
1609,13.933229,151.5532
1610,13.93278,229.2374
1611,13.932722,238.4918
1612,13.931609,195.1269
1613,13.930546,193.7977
1614,13.930336,174.6147
1615,13.930196,145.3609
1616,13.929613,201.5214
1617,13.928882,189.7857
1618,13.928013,231.6238
1619,13.927687,221.3401
1620,13.927667,195.0711
1621,13.927458,229.801
1622,13.927336,166.5581
1623,13.926998,179.2785
1624,13.926919,170.4968
1625,13.926623,197.5762
1626,13.926532,183.3959
1627,13.926338,177.0607
1628,13.925517,207.8144
1629,13.924809,234.9084
1630,13.924732,280.4767
1631,13.92473,226.8877
1632,13.924648,204.9359
1633,13.924507,191.0917
1634,13.923996,160.7355
1635,13.923871,195.8774
1636,13.923645,197.7077
1637,13.923404,185.1461
1638,13.923028,207.8972
1639,13.923017,144.8596
1640,13.922641,172.8996
1641,13.922572,193.7836
1642,13.922277,185.1326
1643,13.921936,145.7982
1644,13.921271,213.8082
1645,13.920342,209.813
1646,13.919931,200.2414
1647,13.919535,176.0326
1648,13.919252,213.2283
1649,13.918348,171.2848
1650,13.918121,183.663
1651,13.917554,186.1375
1652,13.916615,198.9948
1653,13.9164,242.9024
1654,13.915723,223.1694
1655,13.914933,173.1206
1656,13.914647,188.5319
1657,13.91403,216.159
1658,13.912474,236.03
1659,13.912025,195.3374
1660,13.911995,194.2102
1661,13.911913,193.3064
1662,13.911683,205.1432
1663,13.910761,189.8543
1664,13.909783,191.0965
1665,13.909289,185.6191
1666,13.909148,198.7547
1667,13.908666,200.1787
1668,13.908342,182.2165
1669,13.907957,178.227
1670,13.90729,217.0671
1671,13.907268,228.0093
1672,13.906481,206.5419
1673,13.906369,190.5516
1674,13.905518,165.5257
1675,13.905278,206.0239
1676,13.904956,183.2426
1677,13.904564,234.9076
1678,13.904325,194.1198
1679,13.903741,200.7715
1680,13.903126,200.0147
1681,13.901507,188.3514
1682,13.901348,169.4157
1683,13.901191,203.518
1684,13.901026,151.6112
1685,13.900274,205.7663
1686,13.900254,175.1194
1687,13.900162,235.0467
1688,13.899683,176.8649
1689,13.899342,188.0091
1690,13.89915,177.8579
1691,13.898931,209.933
1692,13.897844,169.7403
1693,13.897215,205.4425
1694,13.896826,192.911
1695,13.895481,196.354
1696,13.895469,176.6448
1697,13.894625,232.6363
1698,13.894201,176.6121
1699,13.894172,242.5437
1700,13.892952,159.9986
1701,13.892609,207.3314
1702,13.891156,213.7228
1703,13.890576,231.7566
1704,13.890364,196.4475
1705,13.890145,189.067
1706,13.889877,218.3255
1707,13.889607,241.1063
1708,13.889567,190.4793
1709,13.889412,209.7677
1710,13.889142,190.1413
1711,13.88906,187.4834
1712,13.888404,205.3134
1713,13.888332,219.9921
1714,13.888184,203.5009
1715,13.88803,280.3385
1716,13.886154,173.6654
1717,13.885974,149.54
1718,13.885885,163.7073
1719,13.885624,200.5613
1720,13.885347,178.5086
1721,13.884945,194.9939
1722,13.884502,178.9773
1723,13.884213,180.7813
1724,13.884073,227.4635
1725,13.883693,211.5038
1726,13.883651,220.9717
1727,13.883613,178.3258
1728,13.883222,181.3263
1729,13.882899,175.0754
1730,13.882772,175.8534
1731,13.882769,181.6434
1732,13.882206,222.7935
1733,13.882002,219.9795
1734,13.881086,190.7347
1735,13.881026,178.5049
1736,13.880933,155.0158
1737,13.880715,227.1092
1738,13.880133,186.7746
1739,13.87959,183.9792
1740,13.879409,207.9301
1741,13.879185,344.8891
1742,13.879128,258.1961
1743,13.87817,183.9067
1744,13.878138,210.4384
1745,13.878105,319.1838
1746,13.876825,210.6365
1747,13.876572,194.656
1748,13.876234,179.119
1749,13.875583,184.8861
1750,13.87552,184.9176
1751,13.875437,182.7174
1752,13.875195,175.6442
1753,13.874882,186.6502
1754,13.874407,180.0382
1755,13.873778,192.3259
1756,13.873664,217.8049
1757,13.873604,202.2472
1758,13.872434,172.5597
1759,13.872359,170.0519
1760,13.872271,173.2318
1761,13.871542,184.1214
1762,13.871263,197.796
1763,13.871004,219.3715
1764,13.870869,195.07
1765,13.870115,198.9657
1766,13.86869,190.4117
1767,13.868539,296.3774
1768,13.868342,166.7188
1769,13.868086,220.3373
1770,13.863778,221.3533
1771,13.863035,194.3179
1772,13.86268,295.9705
1773,13.862341,181.4992
1774,13.862321,166.9606
1775,13.861688,211.221
1776,13.861679,284.0525
1777,13.860519,168.8993
1778,13.860296,171.2496
1779,13.859296,215.6021
1780,13.858126,162.3435
1781,13.858005,142.0505
1782,13.856849,195.1013
1783,13.85617,185.7073
1784,13.854333,190.2214
1785,13.853978,194.1022
1786,13.853648,155.7018
1787,13.853041,227.0419
1788,13.853022,215.8241
1789,13.852038,217.2513
1790,13.852031,195.6169
1791,13.851665,171.2223
1792,13.850838,199.1563
1793,13.849037,278.5118
1794,13.848833,179.1753
1795,13.848634,208.3713
1796,13.848403,187.4579
1797,13.846059,219.3122
1798,13.84586,222.906
1799,13.845849,201.6224
1800,13.845508,151.0665
1801,13.845327,232.1157
1802,13.844555,188.6564
1803,13.844456,179.067
1804,13.844055,188.9567
1805,13.843976,243.8554
1806,13.843788,149.2471
1807,13.84337,247.219
1808,13.842572,186.5254
1809,13.841822,200.8779
1810,13.841762,186.5654
1811,13.841427,188.8921
1812,13.840738,214.1843
1813,13.840562,171.2068
1814,13.840229,243.2097
1815,13.840202,170.0053
1816,13.839281,194.4073
1817,13.839214,178.6605
1818,13.838389,188.6756
1819,13.837905,188.3812
1820,13.837444,196.0124
1821,13.837031,191.7915
1822,13.834737,195.7354
1823,13.833322,207.5392
1824,13.833171,210.726
1825,13.832908,189.0815
1826,13.832547,191.6069
1827,13.83243,178.4041
1828,13.832066,188.8621
1829,13.830973,174.2652
1830,13.830222,240.8786
1831,13.829908,175.8759
1832,13.829177,251.0374
1833,13.82903,231.4109
1834,13.828789,190.978
1835,13.827702,195.1082
1836,13.827701,200.7447
1837,13.827117,225.9411
1838,13.827019,233.5401
1839,13.826978,194.8987
1840,13.826421,187.5166
1841,13.826253,168.6325
1842,13.825786,189.2954
1843,13.825775,167.2343
1844,13.825672,169.1605
1845,13.825554,218.9237
1846,13.825303,184.2979
1847,13.824843,242.0759
1848,13.824031,209.4742
1849,13.82358,194.6328
1850,13.822712,212.1596
1851,13.822666,218.5587
1852,13.82222,180.9615
1853,13.822068,193.2976
1854,13.820949,185.056
1855,13.820866,262.4617
1856,13.81967,211.6439
1857,13.818552,185.828
1858,13.818524,208.524
1859,13.81801,192.9359
1860,13.817643,178.4789
1861,13.816806,222.492
1862,13.8165,187.153
1863,13.815825,187.8473
1864,13.814943,194.41
1865,13.814497,149.8707
1866,13.813999,212.2715
1867,13.813765,196.2044
1868,13.813327,242.8047
1869,13.81255,205.9975
1870,13.812063,190.2297
1871,13.811841,199.8062
1872,13.810493,229.6997
1873,13.80981,188.902
1874,13.809295,195.7724
1875,13.809281,180.0726
1876,13.808881,183.1648
1877,13.808851,233.3986
1878,13.806602,200.7992
1879,13.806282,191.5218
1880,13.805876,162.054
1881,13.805331,195.0495
1882,13.804931,180.6974
1883,13.804001,202.2817
1884,13.803361,182.6275
1885,13.802235,202.0761
1886,13.801975,162.6064
1887,13.800079,200.295
1888,13.799377,205.8449
1889,13.799344,202.7759
1890,13.799011,271.2365
1891,13.798826,173.8625
1892,13.797901,239.2205
1893,13.797752,189.4593
1894,13.797541,166.9576
1895,13.797499,163.8076
1896,13.795775,191.5755
1897,13.795165,199.3148
1898,13.795064,193.9239
1899,13.794959,220.8149
1900,13.79483,201.4646
1901,13.79316,182.1397
1902,13.79216,205.2134
1903,13.79201,185.1408
1904,13.791068,186.5179
1905,13.790459,189.8273
1906,13.790314,184.9413
1907,13.790022,210.704
1908,13.789697,163.2351
1909,13.789674,207.7146
1910,13.788676,189.2674
1911,13.788011,211.8769
1912,13.787997,185.6269
1913,13.787949,190.4483
1914,13.785985,184.568
1915,13.785672,197.7113
1916,13.785493,184.0827
1917,13.785136,166.3056
1918,13.78506,170.8787
1919,13.784271,217.7854
1920,13.783543,168.9842
1921,13.78353,198.5221
1922,13.782784,163.9586
1923,13.782766,180.5498
1924,13.782532,247.7108
1925,13.782348,175.0913
1926,13.782344,220.4733
1927,13.781894,193.4336
1928,13.781137,169.7597
1929,13.780542,213.7767
1930,13.780113,244.4426
1931,13.779274,226.3066
1932,13.778879,184.4356
1933,13.778576,165.4451
1934,13.77813,200.1288
1935,13.777998,206.219
1936,13.777822,171.6109
1937,13.777459,225.5735
